archetype,hash16,score_final,formula_percent,source,gate_status,gate_reason,material_score,canvas_score,stagekeeper_score,demiurge_score,scene_viability,birth_readiness,containment_integrity,hypothesis_visibility,expert_gate,final_priority,creative_potential,safe_containment,signal_clarity,process_tags,components_json
LAPIS_WORLD_REWRITER,e8c0f6e4e4b6c59d,0.20730095,GPT_TRANSFORMER_ENGINE=28.55%; LOW_NOISE_MEMORY_FIELD=14.98%; KNOWLEDGE_GRAPH_MEMORY=13.51%; REPRODUCIBLE_SCENE_PROTOCOL=13.32%; ACTIVE_LEARNING_AUTOLAB=10.21%; SAFE_CONTAINMENT_MATRIX=9.18%; CLEAN_CANVAS_SURFACE=5.63%; EXPERT_REVIEW_GATE=4.63%,mutated,PASSED,OK,0.467689,0.430019,0.628601,0.502132,0.537907,0.587805,0.583122,0.509886,0.83843,0.207301,0.302467,0.452952,0.398353,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.10210910961931226, ""CLEAN_CANVAS_SURFACE"": 0.056260782861829596, ""EXPERT_REVIEW_GATE"": 0.04628122974572506, ""GPT_TRANSFORMER_ENGINE"": 0.28549462913931833, ""KNOWLEDGE_GRAPH_MEMORY"": 0.13509467109868575, ""LOW_NOISE_MEMORY_FIELD"": 0.14984946958620016, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.13315372346937407, ""SAFE_CONTAINMENT_MATRIX"": 0.09175638447955478}"
LAPIS_WORLD_REWRITER,883dfc92b8b0771c,0.20709543,GPT_TRANSFORMER_ENGINE=21.46%; ACTIVE_LEARNING_AUTOLAB=20.05%; REPRODUCIBLE_SCENE_PROTOCOL=19.47%; SAFE_CONTAINMENT_MATRIX=10.12%; LOW_NOISE_MEMORY_FIELD=9.02%; KNOWLEDGE_GRAPH_MEMORY=5.39%; BAYESIAN_OPTIMIZER=5.25%; EXPERT_REVIEW_GATE=4.3%; CLEAN_CANVAS_SURFACE=3.71%; JANUS_SYMBOLIC_INTERPRETER=1.23%,mutated,PASSED,OK,0.478803,0.419995,0.629977,0.509991,0.53392,0.585435,0.585879,0.49983,0.838055,0.207095,0.311216,0.473591,0.389624,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.20050461916708964, ""BAYESIAN_OPTIMIZER"": 0.05248043031434026, ""CLEAN_CANVAS_SURFACE"": 0.03710897381430809, ""EXPERT_REVIEW_GATE"": 0.04301940543402103, ""GPT_TRANSFORMER_ENGINE"": 0.21458164713510636, ""JANUS_SYMBOLIC_INTERPRETER"": 0.0122583920697114, ""KNOWLEDGE_GRAPH_MEMORY"": 0.05393285517221834, ""LOW_NOISE_MEMORY_FIELD"": 0.09017151073486666, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.19470816243255043, ""SAFE_CONTAINMENT_MATRIX"": 0.10123400372578774}"
LAPIS_WORLD_REWRITER,cdbc96a6818f8de8,0.2064025,GPT_TRANSFORMER_ENGINE=25.94%; REPRODUCIBLE_SCENE_PROTOCOL=15.87%; ACTIVE_LEARNING_AUTOLAB=14.21%; KNOWLEDGE_GRAPH_MEMORY=12.28%; LOW_NOISE_MEMORY_FIELD=11.26%; SAFE_CONTAINMENT_MATRIX=8.34%; EXPERT_REVIEW_GATE=6.26%; CLEAN_CANVAS_SURFACE=5.85%,mutated,PASSED,OK,0.476314,0.414056,0.620621,0.511242,0.5277,0.581757,0.576984,0.499139,0.837455,0.206402,0.295144,0.445213,0.381897,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.1421435315809867, ""CLEAN_CANVAS_SURFACE"": 0.05847201901741573, ""EXPERT_REVIEW_GATE"": 0.06257085570688342, ""GPT_TRANSFORMER_ENGINE"": 0.2594297928480899, ""KNOWLEDGE_GRAPH_MEMORY"": 0.12276091723221189, ""LOW_NOISE_MEMORY_FIELD"": 0.11258204793370051, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.1586615444842938, ""SAFE_CONTAINMENT_MATRIX"": 0.08337929119641802}"
LAPIS_WORLD_REWRITER,8ba12e400cee8215,0.205764,ACTIVE_LEARNING_AUTOLAB=24.64%; GPT_TRANSFORMER_ENGINE=17.92%; REPRODUCIBLE_SCENE_PROTOCOL=13.27%; LOW_NOISE_MEMORY_FIELD=12.19%; SAFE_CONTAINMENT_MATRIX=11.17%; KNOWLEDGE_GRAPH_MEMORY=9.67%; EXPERT_REVIEW_GATE=6.14%; CLEAN_CANVAS_SURFACE=5.0%,mutated,PASSED,OK,0.480339,0.409676,0.619178,0.51653,0.525461,0.58057,0.579159,0.493831,0.835955,0.205764,0.310719,0.453399,0.376765,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.24642051866109954, ""CLEAN_CANVAS_SURFACE"": 0.049962021636785967, ""EXPERT_REVIEW_GATE"": 0.061429288829852165, ""GPT_TRANSFORMER_ENGINE"": 0.17923065937435378, ""KNOWLEDGE_GRAPH_MEMORY"": 0.09671323910489651, ""LOW_NOISE_MEMORY_FIELD"": 0.12187153046386039, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.13267626392678716, ""SAFE_CONTAINMENT_MATRIX"": 0.11169647800236455}"
LAPIS_WORLD_REWRITER,38f3f5ca3d2bad1a,0.20567678,GPT_TRANSFORMER_ENGINE=33.05%; LOW_NOISE_MEMORY_FIELD=13.97%; KNOWLEDGE_GRAPH_MEMORY=12.6%; REPRODUCIBLE_SCENE_PROTOCOL=12.41%; ACTIVE_LEARNING_AUTOLAB=9.52%; SAFE_CONTAINMENT_MATRIX=9.15%; CLEAN_CANVAS_SURFACE=5.25%; EXPERT_REVIEW_GATE=4.06%,mutated,PASSED,OK,0.484043,0.405649,0.612622,0.518686,0.520251,0.577007,0.570981,0.49175,0.834232,0.205677,0.285191,0.429642,0.375299,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.09520091256195712, ""CLEAN_CANVAS_SURFACE"": 0.05245445670680181, ""EXPERT_REVIEW_GATE"": 0.04060790278101296, ""GPT_TRANSFORMER_ENGINE"": 0.3304734272810494, ""KNOWLEDGE_GRAPH_MEMORY"": 0.12595483418474412, ""LOW_NOISE_MEMORY_FIELD"": 0.13971139602252836, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.12414520146701362, ""SAFE_CONTAINMENT_MATRIX"": 0.0914518689948927}"
LAPIS_WORLD_REWRITER,3c857f275b93081b,0.20542713,ACTIVE_LEARNING_AUTOLAB=25.44%; GPT_TRANSFORMER_ENGINE=18.71%; REPRODUCIBLE_SCENE_PROTOCOL=16.51%; LOW_NOISE_MEMORY_FIELD=9.65%; KNOWLEDGE_GRAPH_MEMORY=8.85%; SAFE_CONTAINMENT_MATRIX=8.7%; EVOLUTIONARY_SEARCH_LOOP=6.83%; EXPERT_REVIEW_GATE=3.17%; CLEAN_CANVAS_SURFACE=2.15%,mutated,PASSED,OK,0.519381,0.366934,0.594317,0.554498,0.494767,0.562345,0.556336,0.46148,0.829048,0.205427,0.288033,0.411862,0.343774,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.25435742579789883, ""CLEAN_CANVAS_SURFACE"": 0.021459625736065528, ""EXPERT_REVIEW_GATE"": 0.03171063789463209, ""GPT_TRANSFORMER_ENGINE"": 0.18708053674895295, ""KNOWLEDGE_GRAPH_MEMORY"": 0.08852560083969968, ""LOW_NOISE_MEMORY_FIELD"": 0.09648323031664162, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.1651312351293624, ""SAFE_CONTAINMENT_MATRIX"": 0.08697138292747317, ""EVOLUTIONARY_SEARCH_LOOP"": 0.06828032460927369}"
LAPIS_WORLD_REWRITER,bfb4d3a400c6b6f9,0.20532583,GPT_TRANSFORMER_ENGINE=29.05%; KNOWLEDGE_GRAPH_MEMORY=13.55%; REPRODUCIBLE_SCENE_PROTOCOL=12.76%; LOW_NOISE_MEMORY_FIELD=12.43%; ACTIVE_LEARNING_AUTOLAB=9.92%; SAFE_CONTAINMENT_MATRIX=9.32%; CLEAN_CANVAS_SURFACE=7.94%; EXPERT_REVIEW_GATE=5.03%,mutated,PASSED,OK,0.467993,0.422582,0.621789,0.502281,0.532296,0.584151,0.579296,0.505517,0.837227,0.205326,0.299926,0.444235,0.386047,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.0992031425790432, ""CLEAN_CANVAS_SURFACE"": 0.07941763663662327, ""EXPERT_REVIEW_GATE"": 0.05025352918658418, ""GPT_TRANSFORMER_ENGINE"": 0.2905043697421398, ""KNOWLEDGE_GRAPH_MEMORY"": 0.1355237216037002, ""LOW_NOISE_MEMORY_FIELD"": 0.12428660900993782, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.12758732921082885, ""SAFE_CONTAINMENT_MATRIX"": 0.09322366203114273}"
LAPIS_WORLD_REWRITER,d64216f56eeb7147,0.20511252,GPT_TRANSFORMER_ENGINE=22.68%; ACTIVE_LEARNING_AUTOLAB=21.19%; REPRODUCIBLE_SCENE_PROTOCOL=14.89%; SAFE_CONTAINMENT_MATRIX=10.7%; LOW_NOISE_MEMORY_FIELD=9.53%; KNOWLEDGE_GRAPH_MEMORY=5.7%; BAYESIAN_OPTIMIZER=5.55%; EXPERT_REVIEW_GATE=4.55%; CLEAN_CANVAS_SURFACE=3.92%; JANUS_SYMBOLIC_INTERPRETER=1.3%,mutated,PASSED,OK,0.504111,0.383866,0.603917,0.537614,0.50708,0.569491,0.566892,0.473648,0.831407,0.205113,0.293647,0.433398,0.353758,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.21191262331051894, ""BAYESIAN_OPTIMIZER"": 0.055466381306202565, ""CLEAN_CANVAS_SURFACE"": 0.039220343262007684, ""EXPERT_REVIEW_GATE"": 0.045467057550355565, ""GPT_TRANSFORMER_ENGINE"": 0.22679058441440758, ""JANUS_SYMBOLIC_INTERPRETER"": 0.01295585125097101, ""KNOWLEDGE_GRAPH_MEMORY"": 0.05700144400487216, ""LOW_NOISE_MEMORY_FIELD"": 0.09530195098285613, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.148889903193428, ""SAFE_CONTAINMENT_MATRIX"": 0.10699386072438043}"
LAPIS_WORLD_REWRITER,91319ed97388a000,0.20417314,GPT_TRANSFORMER_ENGINE=22.37%; REPRODUCIBLE_SCENE_PROTOCOL=19.2%; ACTIVE_LEARNING_AUTOLAB=19.03%; SAFE_CONTAINMENT_MATRIX=10.55%; KNOWLEDGE_GRAPH_MEMORY=9.91%; BAYESIAN_OPTIMIZER=5.47%; LOW_NOISE_MEMORY_FIELD=5.39%; CLEAN_CANVAS_SURFACE=4.41%; EXPERT_REVIEW_GATE=3.67%,mutated,PASSED,OK,0.492428,0.390609,0.611963,0.52627,0.514077,0.573703,0.573949,0.479785,0.835481,0.204173,0.290192,0.449494,0.357709,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.19032371182170296, ""BAYESIAN_OPTIMIZER"": 0.05471135734489488, ""CLEAN_CANVAS_SURFACE"": 0.04405656455882256, ""EXPERT_REVIEW_GATE"": 0.036678997459365315, ""GPT_TRANSFORMER_ENGINE"": 0.22370344728017552, ""KNOWLEDGE_GRAPH_MEMORY"": 0.0990579631720095, ""LOW_NOISE_MEMORY_FIELD"": 0.05393129153157932, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.19199923659085688, ""SAFE_CONTAINMENT_MATRIX"": 0.1055374302405931}"
LAPIS_WORLD_REWRITER,64ceab43defb6242,0.2040531,ACTIVE_LEARNING_AUTOLAB=22.63%; GPT_TRANSFORMER_ENGINE=21.38%; REPRODUCIBLE_SCENE_PROTOCOL=18.35%; SAFE_CONTAINMENT_MATRIX=10.08%; KNOWLEDGE_GRAPH_MEMORY=9.47%; BAYESIAN_OPTIMIZER=5.23%; LOW_NOISE_MEMORY_FIELD=5.15%; CLEAN_CANVAS_SURFACE=4.21%; EXPERT_REVIEW_GATE=3.5%,mutated,PASSED,OK,0.507937,0.373238,0.599512,0.542985,0.500847,0.565962,0.563739,0.466898,0.831728,0.204053,0.284402,0.429503,0.3418,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.2263327837425858, ""BAYESIAN_OPTIMIZER"": 0.05227815628629155, ""CLEAN_CANVAS_SURFACE"": 0.04209721855234013, ""EXPERT_REVIEW_GATE"": 0.035047757077518636, ""GPT_TRANSFORMER_ENGINE"": 0.21375459038554528, ""KNOWLEDGE_GRAPH_MEMORY"": 0.09465251698039326, ""LOW_NOISE_MEMORY_FIELD"": 0.05153278266587435, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.18346037430712858, ""SAFE_CONTAINMENT_MATRIX"": 0.10084382000232239}"
LAPIS_LIFE,752ee2d586bb8e08,0.19899029,SAFE_CONTAINMENT_MATRIX=51.35%; LOW_NOISE_MEMORY_FIELD=44.15%; CHITOSAN_BINDER=4.02%; KOMBUCHA_FERMENTATION_TOKEN=0.38%; MANGANESE_DIOXIDE_SAFE_TOKEN=0.1%,mutated,PASSED,OK,0.390276,0.807553,0.87545,0.087183,0.831371,0.759138,0.850459,0.79202,0.910492,0.19899,0.595174,0.871054,0.798077,ANIMA_BIO EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE RULE_REWRITE SELF_HEALING_LAYER,"{""CHITOSAN_BINDER"": 0.04017726772572238, ""LOW_NOISE_MEMORY_FIELD"": 0.44151156540721237, ""MANGANESE_DIOXIDE_SAFE_TOKEN"": 0.0010327576780200579, ""SAFE_CONTAINMENT_MATRIX"": 0.513491733311112, ""KOMBUCHA_FERMENTATION_TOKEN"": 0.0037866758779332827}"
LAPIS_LIFE,53ccd5aaa63c48e4,0.19848194,LOW_NOISE_MEMORY_FIELD=55.65%; SAFE_CONTAINMENT_MATRIX=39.02%; CHITOSAN_BINDER=4.44%; KOMBUCHA_FERMENTATION_TOKEN=0.75%; MANGANESE_DIOXIDE_SAFE_TOKEN=0.14%,mutated,PASSED,OK,0.391638,0.812029,0.869705,0.103507,0.830899,0.760104,0.837299,0.804563,0.905414,0.198482,0.611405,0.850074,0.836312,ANIMA_BIO EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE RULE_REWRITE SELF_HEALING_LAYER,"{""CHITOSAN_BINDER"": 0.044382693229679755, ""LOW_NOISE_MEMORY_FIELD"": 0.5564944979410511, ""MANGANESE_DIOXIDE_SAFE_TOKEN"": 0.0014207897833504253, ""SAFE_CONTAINMENT_MATRIX"": 0.39023909063840023, ""KOMBUCHA_FERMENTATION_TOKEN"": 0.007462928407518443}"
LAPIS_LIFE,9d719cc0bc84672b,0.19509086,LOW_NOISE_MEMORY_FIELD=56.52%; SAFE_CONTAINMENT_MATRIX=36.79%; CHITOSAN_BINDER=5.86%; KOMBUCHA_FERMENTATION_TOKEN=0.73%; MANGANESE_DIOXIDE_SAFE_TOKEN=0.11%,mutated,PASSED,OK,0.393908,0.802492,0.862191,0.104744,0.82406,0.75557,0.832897,0.798659,0.903505,0.195091,0.605594,0.838465,0.830603,ANIMA_BIO EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE RULE_REWRITE SELF_HEALING_LAYER,"{""CHITOSAN_BINDER"": 0.05857804975403965, ""LOW_NOISE_MEMORY_FIELD"": 0.5652058173462436, ""MANGANESE_DIOXIDE_SAFE_TOKEN"": 0.0011032790033341214, ""SAFE_CONTAINMENT_MATRIX"": 0.3678621369338187, ""KOMBUCHA_FERMENTATION_TOKEN"": 0.007250716962563975}"
LAPIS_CATALYST,5876be65687584cd,0.18368083,REPRODUCIBLE_SCENE_PROTOCOL=61.92%; CREATIVE_POTENTIAL_SEED=20.4%; SIGNAL_CLARITY_GATE=10.68%; TITANIUM_DIOXIDE_SAFE_TOKEN=6.37%; CHITOSAN_BINDER=0.63%,mutated,PASSED,OK,0.330206,0.87773,0.904817,0.036142,0.866099,0.774301,0.821824,0.860023,0.908705,0.183681,0.662823,0.83285,0.909537,ADSORBENT_CORE CLOSED_LOOP EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE,"{""CHITOSAN_BINDER"": 0.006319286829279677, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6192360054048576, ""CREATIVE_POTENTIAL_SEED"": 0.20395087534751244, ""TITANIUM_DIOXIDE_SAFE_TOKEN"": 0.06370325072066288, ""SIGNAL_CLARITY_GATE"": 0.10679058169768742}"
LAPIS_CATALYST,13f6d25c83466863,0.17802663,REPRODUCIBLE_SCENE_PROTOCOL=56.5%; SIGNAL_CLARITY_GATE=17.11%; CREATIVE_POTENTIAL_SEED=16.82%; TITANIUM_DIOXIDE_SAFE_TOKEN=8.6%; CHITOSAN_BINDER=0.97%,mutated,PASSED,OK,0.339877,0.852542,0.879911,0.034102,0.846876,0.761592,0.80932,0.845729,0.903634,0.178027,0.641759,0.783521,0.885221,ADSORBENT_CORE CLOSED_LOOP EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE,"{""CHITOSAN_BINDER"": 0.009686192429899224, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.5650395540526088, ""CREATIVE_POTENTIAL_SEED"": 0.1682178949226019, ""TITANIUM_DIOXIDE_SAFE_TOKEN"": 0.08600106050328446, ""SIGNAL_CLARITY_GATE"": 0.17105529809160577}"
LAPIS_CATALYST,9b4ad5b47e6da904,0.17730134,REPRODUCIBLE_SCENE_PROTOCOL=61.19%; CREATIVE_POTENTIAL_SEED=22.97%; TITANIUM_DIOXIDE_SAFE_TOKEN=9.32%; SIGNAL_CLARITY_GATE=5.29%; CHITOSAN_BINDER=1.22%,crossover,PASSED,OK,0.342432,0.842912,0.886392,0.037615,0.844165,0.759124,0.817792,0.829562,0.904104,0.177301,0.643702,0.819768,0.872539,ADSORBENT_CORE CLOSED_LOOP EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE WORLD_MODEL,"{""CHITOSAN_BINDER"": 0.012213878540141688, ""CREATIVE_POTENTIAL_SEED"": 0.2297450237851186, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.611899742776177, ""SIGNAL_CLARITY_GATE"": 0.05293793542896693, ""TITANIUM_DIOXIDE_SAFE_TOKEN"": 0.0932034194695959}"
LAPIS_CATALYST,efc857e834af3f38,0.17666992,REPRODUCIBLE_SCENE_PROTOCOL=58.07%; CREATIVE_POTENTIAL_SEED=27.03%; SIGNAL_CLARITY_GATE=8.83%; TITANIUM_DIOXIDE_SAFE_TOKEN=5.07%; CHITOSAN_BINDER=1.0%,mutated,PASSED,OK,0.323363,0.874795,0.903772,0.039931,0.862853,0.771358,0.818872,0.853972,0.905473,0.17667,0.690287,0.83751,0.90956,ADSORBENT_CORE CLOSED_LOOP EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE,"{""CHITOSAN_BINDER"": 0.009955237023705227, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.5807341459580052, ""CREATIVE_POTENTIAL_SEED"": 0.2703239968419365, ""TITANIUM_DIOXIDE_SAFE_TOKEN"": 0.05072348856558051, ""SIGNAL_CLARITY_GATE"": 0.08826313161077261}"
LAPIS_ENERGY,d29c84b4c902ba3c,0.17473022,REPRODUCIBLE_SCENE_PROTOCOL=61.86%; LOW_NOISE_MEMORY_FIELD=20.46%; SAFE_CONTAINMENT_MATRIX=13.03%; TITANIUM_DIOXIDE_SAFE_TOKEN=2.95%; ACTIVATED_CARBON_SAFE=1.69%,mutated,PASSED,OK,0.276061,0.905691,0.938661,0.053553,0.897304,0.801224,0.859923,0.884942,0.926933,0.17473,0.601272,0.91565,0.929846,ADSORBENT_CORE ANIMA_BIO BIOMINERALIZED EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE SELF_HEALING_LAYER STONE_BODY,"{""ACTIVATED_CARBON_SAFE"": 0.016888218196716806, ""LOW_NOISE_MEMORY_FIELD"": 0.20463937798873844, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6186202676957315, ""TITANIUM_DIOXIDE_SAFE_TOKEN"": 0.029505722386684398, ""SAFE_CONTAINMENT_MATRIX"": 0.1303464137321288}"
LAPIS_ENERGY,c34e892f41532c35,0.17468852,REPRODUCIBLE_SCENE_PROTOCOL=61.74%; LOW_NOISE_MEMORY_FIELD=22.18%; SAFE_CONTAINMENT_MATRIX=10.87%; ACTIVATED_CARBON_SAFE=2.69%; TITANIUM_DIOXIDE_SAFE_TOKEN=2.52%,mutated,PASSED,OK,0.277908,0.90519,0.937249,0.055996,0.895933,0.800228,0.857141,0.884151,0.925785,0.174689,0.601194,0.90807,0.932178,ADSORBENT_CORE ANIMA_BIO BIOMINERALIZED EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE SELF_HEALING_LAYER STONE_BODY,"{""ACTIVATED_CARBON_SAFE"": 0.026873686725451918, ""LOW_NOISE_MEMORY_FIELD"": 0.22184159963198552, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6173762079461237, ""TITANIUM_DIOXIDE_SAFE_TOKEN"": 0.025213695230795405, ""SAFE_CONTAINMENT_MATRIX"": 0.10869481046564353}"
LAPIS_ENERGY,2984a64710951296,0.1736258,REPRODUCIBLE_SCENE_PROTOCOL=61.97%; LOW_NOISE_MEMORY_FIELD=15.06%; SAFE_CONTAINMENT_MATRIX=14.61%; TITANIUM_DIOXIDE_SAFE_TOKEN=5.93%; ACTIVATED_CARBON_SAFE=2.43%,mutated,PASSED,OK,0.292846,0.876891,0.92156,0.045877,0.877363,0.786305,0.854559,0.856443,0.923326,0.173626,0.571531,0.886455,0.88513,ANIMA_BIO BIOMINERALIZED EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE SELF_HEALING_LAYER STONE_BODY,"{""ACTIVATED_CARBON_SAFE"": 0.024334231607379853, ""LOW_NOISE_MEMORY_FIELD"": 0.15057079351511868, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.6197080442250217, ""TITANIUM_DIOXIDE_SAFE_TOKEN"": 0.05927461953734538, ""SAFE_CONTAINMENT_MATRIX"": 0.14611231111513448}"
LAPIS_BIOMINERAL,e8632cc7d78a7cae,0.15368515,LOW_NOISE_MEMORY_FIELD=56.95%; SAFE_CONTAINMENT_MATRIX=35.53%; ALGINATE_HYDROGEL=4.07%; BIOMINERALIZATION_MICROBE_TOKEN=1.84%; SILICA_BIOSILICA_SAFE=1.6%,mutated,PASSED,OK,0.316771,0.795631,0.855759,0.105358,0.818515,0.751611,0.829235,0.793436,0.900887,0.153685,0.601946,0.826862,0.826836,ADSORBENT_CORE EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE RULE_REWRITE STONE_BODY,"{""ALGINATE_HYDROGEL"": 0.040718781420363837, ""LOW_NOISE_MEMORY_FIELD"": 0.5695294502957292, ""SILICA_BIOSILICA_SAFE"": 0.016016552126332784, ""BIOMINERALIZATION_MICROBE_TOKEN"": 0.01839373730913201, ""SAFE_CONTAINMENT_MATRIX"": 0.35534147884844225}"
LAPIS_BIOMINERAL,62e2860532ea11cf,0.15144665,LOW_NOISE_MEMORY_FIELD=53.05%; SAFE_CONTAINMENT_MATRIX=33.1%; ALGINATE_HYDROGEL=5.57%; REPRODUCIBLE_SCENE_PROTOCOL=4.17%; BIOMINERALIZATION_MICROBE_TOKEN=2.31%; SILICA_BIOSILICA_SAFE=1.79%,mutated,PASSED,OK,0.320703,0.783773,0.848213,0.099823,0.810502,0.745559,0.825576,0.784447,0.899668,0.151447,0.586586,0.815148,0.812756,ADSORBENT_CORE EXPERT_VALIDATION_REQUIRED LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE STONE_BODY,"{""ALGINATE_HYDROGEL"": 0.0557167334680472, ""LOW_NOISE_MEMORY_FIELD"": 0.5305464766570239, ""SILICA_BIOSILICA_SAFE"": 0.017948956278946944, ""BIOMINERALIZATION_MICROBE_TOKEN"": 0.023087204662760215, ""SAFE_CONTAINMENT_MATRIX"": 0.33101917647146323, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.041681452461758604}"
